00201634592817,http://www.google.com,3,27897252,23:50:00,0
00201682736450,00201690485721,1,215,23:03:25,0
00201691827364,http://www.youtube.com,3,50172353,23:28:55,0
00201610293847,00201627384950,1,294,22:57:24,0
00201648592031,http://www.youtube.com,3,54576489,23:13:16,15
00201682736450,00201627384950,1,187,23:06:24,0
00201687162534,0020103757265,1,510,23:41:56,34
00201691827364,0020107373944,1,551,23:15:26,19
00201639485762,http://www.google.com,3,48140830,23:06:11,15
00201645372819,http://www.whatsapp.com,3,90689972,23:18:40,10
00201639485762,00201678192034,1,352,23:13:47,0
00201656273849,0020114450839,1,313,23:33:27,19
00201648592031,http://www.google.com,3,87083458,23:28:56,10
00201693847562,http://www.facebook.com,3,57556339,23:40:12,10
00201660495837,http://www.youtube.com,3,61550255,23:15:43,0
00201687162534,00201610293847,1,219,23:10:14,0
00201623948576,http://www.facebook.com,3,98493280,23:40:13,10
00201619283745,http://www.youtube.com,3,89153236,23:43:15,10
00201684759203,http://www.google.com,3,32032140,23:33:12,10
00201650394821,00201693847562,2,5,23:24:57,0
00201684759203,00201627384950,1,439,23:15:02,0
00201628374619,http://www.youtube.com,3,38430081,23:45:04,0
00201634592817,http://www.google.com,3,603142,23:40:33,0
00201619283745,http://www.whatsapp.com,3,101570933,23:49:26,15
00201627384950,0020108675587,2,2,23:11:40,10
00201619283745,00201693847562,2,3,23:18:36,0
00201656273849,00201645372819,1,557,23:21:47,0
00201648592031,http://www.youtube.com,3,11287268,23:01:48,0
00201682736450,http://www.facebook.com,3,19329817,23:15:58,15
00201693847562,00201682736450,2,5,23:53:42,0
00201691827364,0020116935186,1,212,23:19:26,39
00201639485762,http://www.youtube.com,3,72999198,23:24:22,15
00201645372819,00201650394821,1,48,23:16:15,0
00201684759203,http://www.youtube.com,3,25779829,23:56:42,15
00201650394821,http://www.youtube.com,3,104704621,23:46:02,10
00201684759203,00201693847562,2,4,23:40:09,0
00201682736450,0020116898874,2,1,23:45:31,20
00201682736450,http://www.facebook.com,3,24885074,23:10:42,10
00201648592031,00201660495837,1,113,23:33:03,0
00201682736450,00201645372819,2,1,23:06:24,0
00201634592817,0020122966715,2,3,23:52:19,20
00201684759203,00201639485762,2,3,23:08:44,0
00201690485721,http://www.whatsapp.com,3,74443078,23:15:50,15
00201634592817,http://www.facebook.com,3,13945947,23:53:33,15
00201656273849,00201623948576,1,466,23:00:42,0
00201639485762,http://www.facebook.com,3,60779195,23:43:03,15
00201693847562,http://www.youtube.com,3,100125460,23:09:02,10
00201639485762,00201678192034,2,3,23:42:50,0
00201623948576,http://www.google.com,3,78468850,23:05:48,15
00201645372819,http://www.youtube.com,3,4375605,23:38:11,10
00201628374619,00201650394821,1,342,23:17:57,0
00201682736450,0020123285321,2,2,23:50:16,20
00201693847562,00201610293847,1,16,23:38:53,0
00201645372819,http://www.whatsapp.com,3,14809510,23:00:38,15
00201687162534,http://www.facebook.com,3,88110642,23:52:20,0
00201648592031,00201678192034,2,5,23:40:05,0
00201645372819,http://www.youtube.com,3,14457163,23:29:53,0
00201690485721,00201687162534,1,327,23:07:52,0
00201645372819,0020102522441,2,3,23:37:47,10
00201691827364,0020112940174,2,4,23:07:42,20
00201628374619,00201634592817,2,3,23:54:09,0
00201639485762,http://www.youtube.com,3,60414000,23:26:54,0
00201691827364,00201645372819,2,5,23:43:35,0
00201656273849,00201678192034,1,77,23:50:45,0
00201623948576,00201684759203,2,3,23:52:25,0
00201690485721,00201628374619,1,15,23:32:08,0
00201684759203,00201634592817,1,182,23:45:30,0
00201610293847,http://www.google.com,3,35947742,23:40:47,0
00201645372819,00201610293847,1,332,23:53:49,0
00201619283745,0020123476729,1,313,23:47:54,32
00201691827364,0020101005214,1,312,23:37:39,19
00201610293847,00201634592817,1,27,23:21:06,0
00201650394821,http://www.whatsapp.com,3,86488014,23:18:04,10
00201657483920,http://www.youtube.com,3,45746408,23:35:49,0
00201645372819,0020158079212,1,29,23:40:51,21
00201684759203,00201678192034,1,205,23:51:11,0
00201693847562,http://www.whatsapp.com,3,50701959,23:53:23,10
00201627384950,http://www.youtube.com,3,34461027,23:12:08,15
00201684759203,0020118575887,2,4,23:31:04,10
00201656273849,0020108285163,2,5,22:59:25,10
00201639485762,http://www.facebook.com,3,79611109,23:01:48,0
00201623948576,00201645372819,1,402,23:55:57,0
00201628374619,00201656273849,2,2,23:19:04,0
00201690485721,0020105401856,1,444,23:38:37,14
00201645372819,http://www.google.com,3,85366326,23:28:48,10
00201634592817,00201627384950,1,474,23:45:04,0
00201619283745,http://www.whatsapp.com,3,9446848,23:52:11,10
00201650394821,0020126274736,1,96,23:12:00,33
00201691827364,0020128361502,1,473,23:12:10,42
00201650394821,00201660495837,1,209,23:31:23,0
00201660495837,00201623948576,2,3,23:32:12,0
00201660495837,0020102902579,2,1,23:29:25,10
00201623948576,0020154443240,2,2,23:05:05,10
00201690485721,00201691827364,1,160,23:46:42,0
00201660495837,0020103475955,2,3,23:26:31,20
00201660495837,http://www.whatsapp.com,3,62899551,23:30:18,0
00201691827364,00201623948576,1,462,23:41:37,0
00201648592031,0020104256591,1,37,23:55:48,41
00201610293847,0020109615918,1,66,23:22:22,24
00201687162534,00201623948576,1,230,23:05:53,0
