00201690485721,http://www.youtube.com,3,7905340,18:47:13,0
00201610293847,http://www.facebook.com,3,101830955,18:42:03,10
00201690485721,0020158454776,2,3,18:17:34,20
00201639485762,0020106648814,2,2,17:58:17,10
00201623948576,0020155754124,1,437,18:02:13,48
00201610293847,00201678192034,2,5,18:10:01,0
00201634592817,http://www.youtube.com,3,55351203,18:52:50,10
00201687162534,http://www.whatsapp.com,3,39167581,18:38:42,0
00201682736450,0020109374616,1,69,18:14:47,23
00201627384950,00201645372819,2,4,18:30:33,0
00201657483920,http://www.google.com,3,13019477,18:02:08,0
00201639485762,00201682736450,2,5,18:53:25,0
00201634592817,0020117700635,1,121,18:49:56,46
00201628374619,http://www.youtube.com,3,59351513,18:48:56,0
00201650394821,00201684759203,1,98,18:10:33,0
00201690485721,0020123666788,2,3,18:52:31,10
00201610293847,00201656273849,2,2,18:44:58,0
00201623948576,http://www.facebook.com,3,48143181,18:11:24,0
00201691827364,0020102625590,1,149,18:46:34,30
00201610293847,http://www.whatsapp.com,3,92403677,18:22:45,10
00201650394821,http://www.google.com,3,833188,18:05:01,0
00201656273849,00201619283745,1,306,18:42:13,0
00201623948576,0020157712598,2,5,18:53:09,10
00201684759203,http://www.google.com,3,38621760,18:37:59,15
00201650394821,http://www.facebook.com,3,68926125,18:53:28,15
00201648592031,0020154373326,1,133,18:42:52,33
00201693847562,0020153847831,2,4,18:40:25,10
00201645372819,0020122554739,1,178,18:00:17,25
00201657483920,http://www.google.com,3,17186943,18:42:43,0
00201610293847,00201660495837,1,66,18:03:07,0
00201690485721,00201660495837,1,432,18:43:39,0
00201691827364,0020123134903,1,308,18:46:13,41
00201687162534,00201682736450,1,524,18:49:07,0
00201660495837,http://www.facebook.com,3,56874966,18:41:06,0
00201627384950,http://www.youtube.com,3,74799162,18:18:23,0
00201684759203,http://www.facebook.com,3,36051816,17:58:19,10
00201639485762,http://www.google.com,3,34025430,18:14:09,15
00201639485762,0020157662863,1,560,18:53:26,46
00201627384950,http://www.whatsapp.com,3,30605897,18:46:09,10
00201657483920,http://www.facebook.com,3,34120111,18:05:30,15
00201693847562,http://www.facebook.com,3,35648020,18:31:25,10
00201610293847,0020114775499,2,5,18:12:48,10
00201628374619,00201627384950,2,3,18:30:11,0
00201650394821,http://www.youtube.com,3,5603072,18:04:52,15
00201639485762,http://www.google.com,3,43307037,18:05:20,15
00201684759203,http://www.facebook.com,3,6663552,18:04:16,0
00201678192034,0020127357235,2,3,18:19:01,20
00201682736450,00201645372819,1,590,17:58:25,0
00201657483920,00201623948576,1,433,18:13:54,0
00201687162534,http://www.facebook.com,3,80634497,18:54:56,0
00201656273849,00201627384950,2,1,18:19:40,0
00201657483920,0020113449133,1,73,18:31:06,16
00201619283745,0020115161021,2,2,18:13:07,10
00201684759203,00201687162534,2,2,18:09:18,0
00201610293847,http://www.whatsapp.com,3,10125211,18:38:32,10
00201627384950,0020156478658,1,374,18:25:46,25
00201610293847,0020117937654,2,4,18:54:30,20
00201628374619,http://www.facebook.com,3,51519671,17:57:56,10
00201678192034,0020156692385,2,3,18:32:05,20
00201660495837,0020122018853,1,331,18:25:01,14
00201690485721,00201627384950,2,5,17:57:34,0
00201684759203,00201645372819,2,4,18:20:11,0
00201656273849,00201691827364,1,481,18:17:57,0
00201645372819,00201610293847,2,1,18:33:48,0
00201687162534,00201645372819,1,274,18:53:32,0
00201639485762,0020104630099,1,565,18:06:39,23
00201634592817,00201627384950,2,5,18:11:48,0
00201690485721,00201648592031,2,4,18:29:57,0
00201691827364,0020128646233,1,57,18:13:07,12
00201678192034,00201627384950,1,551,18:41:16,0
00201648592031,http://www.whatsapp.com,3,55674086,18:30:43,15
00201645372819,http://www.youtube.com,3,80313289,18:37:27,15
00201687162534,http://www.google.com,3,31415912,18:02:08,15
00201690485721,0020122949212,1,77,18:43:20,50
00201623948576,0020126253781,1,477,18:28:05,23
00201639485762,0020128783843,1,581,18:07:11,27
00201650394821,0020119399808,1,201,18:27:01,35
00201691827364,http://www.youtube.com,3,31270350,18:34:39,10
00201648592031,00201690485721,2,4,18:20:58,0
00201648592031,00201682736450,2,3,18:28:40,0
00201619283745,0020156713479,2,2,18:31:19,20
00201634592817,00201645372819,2,1,18:16:22,0
00201690485721,http://www.google.com,3,95161867,18:20:36,10
00201628374619,00201623948576,2,4,18:36:29,0
00201657483920,http://www.whatsapp.com,3,18905713,18:20:42,15
00201657483920,0020118364043,1,555,18:24:09,28
00201657483920,0020102586252,1,107,18:28:41,50
00201657483920,http://www.facebook.com,3,87065914,18:46:54,10
00201678192034,0020158332201,2,3,18:00:10,20
00201634592817,0020157961009,2,4,18:49:35,20
00201656273849,0020106380143,1,111,18:09:38,23
00201619283745,0020101230134,2,1,18:23:37,20
00201656273849,0020102020810,2,3,18:55:23,10
00201645372819,0020115588887,2,4,18:31:16,10
00201684759203,0020124824623,2,2,18:16:09,10
00201645372819,http://www.youtube.com,3,93124601,18:00:39,15
00201687162534,00201623948576,1,392,18:50:51,0
00201682736450,http://www.google.com,3,88853721,18:53:36,15
00201648592031,http://www.youtube.com,3,21684049,18:51:10,15
00201619283745,http://www.whatsapp.com,3,54635080,18:32:35,10
